<<<<<<< HEAD
111949.738299 72
111949.743037 72
111949.743094 72
111949.743099 72
111949.743102 72
111949.743104 72
111949.743106 72
111949.747290 71
111949.747710 72
111949.747723 72
111949.747999 72
111949.927405 71
111949.927422 71
111949.928661 71
111949.928765 71
111949.928772 71
111949.931487 71
111950.007966 73
111950.007983 73
111950.007986 73
111950.009856 73
111950.009879 73
111950.012207 73
111950.056202 72
111950.061847 72
111950.061899 72
111950.061904 72
111950.061906 72
111950.063046 72
111950.082386 71
111950.082397 71
111950.084078 71
111950.084094 71
111950.084096 71
111950.085666 71
111950.296947 73
111950.298400 73
111950.298416 73
111950.298419 73
111950.298982 73
111950.301553 73
111950.335474 70
111950.335486 70
111950.336577 70
111950.336595 70
111950.336916 70
111950.339315 70
111950.342165 72
111950.342185 72
111950.342188 72
111950.342191 72
111950.343684 72
111950.345012 72
111950.348955 73
111950.348975 73
111950.348978 73
111950.348980 73
111950.349737 73
111950.350946 73
111950.379748 73
111950.382825 73
111950.382842 73
111950.382845 73
111950.383094 73
111950.383816 72
111950.387243 72
111950.387271 72
111950.387274 72
111950.387277 72
111950.389646 73
111950.389813 72
111950.430185 71
111950.430198 71
111950.430218 71
111950.433382 71
111950.433401 71
111950.434438 71
111950.455856 72
111950.455878 72
111950.455881 72
111950.455883 72
111950.455892 72
111950.458763 72
111950.465415 71
111950.465446 71
111950.465450 71
111950.465460 71
111950.468075 71
111950.468086 71
111950.485109 72
111950.487375 72
111950.487396 72
111950.487399 72
111950.487401 72
111950.488651 72
111950.495490 73
111950.498203 73
111950.498223 73
111950.498226 73
111950.498228 73
111950.499876 73
111950.531228 73
111950.533756 73
111950.533802 73
111950.533807 73
111950.533809 73
111950.534789 73
111950.586821 70
111950.586837 70
111950.586840 70
111950.586863 70
111950.587917 70
111950.589312 70
111950.626216 71
111950.626253 71
111950.626257 71
111950.626259 71
111950.626261 71
111950.628023 71
111950.702661 72
111950.706249 72
111950.706271 72
111950.706274 72
111950.706276 72
111950.708514 72
111950.858917 18
111950.862402 73
111950.862597 18
111950.862604 18
111950.876830 73
111950.876841 37
111950.876844 38
111950.876846 38
111950.876848 37
111950.876851 37
111950.876853 38
111950.876855 38
111950.876858 37
111950.877090 38
111950.877096 18
111950.877098 73
111950.877100 18
111950.877103 38
111950.877105 38
111950.877107 37
111950.877110 38
111950.877112 38
111950.877114 73
111950.877117 38
111950.877119 18
111950.888742 73
111950.888754 38
111950.888756 37
111950.888847 37
111950.888853 37
111950.888856 38
111950.888858 37
111950.888860 38
111950.913042 73
111950.913111 73
111950.913116 73
111950.913118 73
111950.913121 73
111950.913123 73
111950.913125 73
111950.913127 73
111950.913130 73
111950.913167 73
111950.922383 73
111950.922440 73
111950.922443 73
111950.922446 73
111950.922448 73
111950.922450 73
111950.922453 73
111950.922455 73
111950.922457 73
111950.923738 73
111950.923747 73
111950.926445 37
111950.926452 37
111950.926454 37
111950.926457 38
111950.926459 37
111950.926461 37
111950.926467 38
111950.926469 38
111950.926472 38
111950.926474 38
111950.926476 38
111950.926478 38
111950.926481 38
111950.926483 38
111950.926492 38
111950.926494 38
111950.926496 38
111950.926499 37
111950.926501 37
111950.926504 38
111950.926506 38
111950.926508 37
111950.926511 37
111950.936203 73
111950.936230 73
111950.936239 73
111950.936249 73
111950.943920 73
111950.944035 73
111950.944041 73
111950.944043 73
111950.944046 73
111950.944048 73
111950.944050 73
111950.944053 73
111950.944055 73
111950.944058 73
111950.944060 73
111950.944062 73
111950.944065 73
111950.947167 73
111950.948222 73
111950.948234 73
111950.951735 73
111950.975975 73
111950.975998 73
111950.976001 73
111950.976003 73
111950.976016 73
111950.976024 73
111950.982384 73
111950.982431 73
111950.982439 73
111950.982442 73
111950.982444 73
111950.982446 73
111950.982449 73
111950.982451 73
111950.982453 73
111950.984028 73
111950.984044 73
111950.984054 73
111950.984547 73
111950.986493 73
111950.988061 73
111950.991024 72
111950.991035 72
111950.991045 72
111950.998024 72
111950.998117 72
111950.998121 72
111950.998129 72
111950.998132 72
111950.998134 72
111950.998136 72
111950.998138 72
111950.998141 72
111950.998143 72
111950.998145 72
111950.998147 72
111950.998150 72
111950.998152 72
111951.000133 72
111951.000145 72
111951.001972 72
111951.005706 72
111951.005789 72
111951.005794 72
111951.005797 72
111951.005799 72
111951.005801 72
111951.005804 72
111951.005806 72
111951.005815 72
111951.013533 72
111951.013591 72
111951.013594 72
111951.013597 72
111951.013599 72
111951.013601 72
111951.013604 72
111951.013649 72
111951.013653 72
111951.013655 72
111951.019368 72
111951.019417 72
111951.019421 72
111951.019423 72
111951.019425 72
111951.019428 72
111951.019430 72
111951.019432 72
111951.019435 72
111951.024842 72
111951.024900 72
111951.024904 72
111951.024906 72
111951.024909 72
111951.024911 72
111951.024913 72
111951.024915 72
111951.024918 72
111951.024940 72
111951.027958 72
111951.028902 72
111951.029035 72
111951.029145 72
111951.035499 72
111951.060316 72
111951.060359 72
111951.060363 72
111951.060366 72
111951.060368 72
111951.066685 72
111951.066795 72
111951.066801 72
111951.066803 72
111951.066805 72
111951.066808 72
111951.066810 72
111951.066812 72
111951.066815 72
111951.066817 72
111951.067897 72
111951.067910 72
111951.069186 72
111951.071289 72
111951.071890 72
111951.074098 72
111951.078482 70
111951.078508 70
111951.078512 70
111951.078514 70
111951.078516 70
111951.078525 70
111951.083269 70
111951.083324 70
111951.083328 70
111951.083330 70
111951.083333 70
111951.083335 70
111951.083337 70
111951.083340 70
111951.083354 70
111951.083357 70
111951.090024 71
111951.090088 71
111951.090093 71
111951.090096 71
111951.090098 71
111951.090100 71
111951.090103 70
111951.090105 71
111951.090107 71
111951.090109 70
111951.090112 71
111951.090121 71
111951.093939 71
111951.094021 70
111951.094026 71
111951.094028 71
111951.094030 71
111951.094033 71
111951.094035 71
111951.094037 71
111951.094047 71
111951.095335 71
111951.100312 73
111951.100348 73
111951.100351 73
111951.100353 73
111951.100356 73
111951.100358 70
111951.100360 71
111951.100382 73
111951.100393 73
111951.105840 73
111951.105910 73
111951.105928 73
111951.105932 73
111951.105934 73
111951.105936 73
111951.105939 73
111951.105941 73
111951.105944 73
111951.107195 73
111951.107220 73
111951.107223 73
111951.108813 73
111951.114307 70
111951.114689 71
111951.115141 73
111951.150482 72
111951.150514 72
111951.150533 72
111951.150536 72
111951.150539 72
111951.150541 72
111951.150552 72
111951.156559 72
111951.156644 72
111951.156650 72
111951.156653 72
111951.156655 72
111951.156658 72
111951.156660 72
111951.156662 72
111951.156665 72
111951.156667 72
111951.158372 72
111951.159085 72
111951.161519 72
111951.162617 72
111951.202763 73
111951.202781 73
111951.202784 73
111951.209550 73
111951.209721 73
111951.209728 73
111951.209731 73
111951.209733 73
111951.209736 73
111951.209738 73
111951.209740 73
111951.209743 73
111951.209745 73
111951.209747 73
111951.209768 73
111951.209772 73
111951.209774 73
111951.209776 73
111951.209788 73
111951.213075 73
111951.216170 73
111951.231071 73
111951.231088 73
111951.231091 73
111951.237103 73
111951.237185 73
111951.237189 73
111951.237191 73
111951.237193 73
111951.237196 73
111951.237198 73
111951.237200 73
111951.237202 73
111951.237205 73
111951.237207 73
111951.237209 73
111951.237212 73
111951.238286 73
111951.238298 73
111951.240313 73
111951.241766 73
111951.242726 73
111951.283909 71
111951.283941 71
111951.283944 71
111951.283946 71
111951.283948 71
111951.283951 71
111951.290674 72
111951.290744 71
111951.290748 71
111951.290751 71
111951.290753 71
111951.290755 71
111951.290757 71
111951.290760 71
111951.290762 71
111951.290778 71
111951.290781 71
111951.290807 72
111951.297875 72
111951.298011 72
111951.298016 71
111951.298018 72
111951.298021 72
111951.298023 72
111951.298025 72
111951.298038 72
111951.298041 72
111951.298043 71
111951.298046 72
111951.298048 72
111951.298051 72
111951.298053 72
111951.298055 71
111951.298058 72
111951.298060 72
111951.298063 72
111951.298065 72
111951.298083 72
111951.305238 71
111951.305697 72
111951.307508 71
111951.307521 72
111951.406061 72
111951.406119 72
111951.406123 72
111951.406126 72
111951.406128 72
111951.406130 72
111951.406133 72
111951.406135 72
111951.406137 72
111951.406150 72
111951.411885 72
111951.411982 72
111951.411987 72
111951.411990 72
111951.411992 72
111951.411998 72
111951.412000 72
111951.412002 72
111951.415169 72
111951.416683 72
111951.418317 72
111951.447871 73
111951.447946 73
111951.447951 73
111951.447953 73
111951.447956 73
111951.447958 73
111951.447960 73
111951.447962 73
111951.447965 73
111951.447967 73
111951.447969 73
111951.451745 73
111951.451811 73
111951.451816 73
111951.451819 73
111951.451821 73
111951.453302 73
111951.455427 73
111951.457625 73
111951.457964 73
111951.458461 73
111951.487727 70
111951.487824 70
111951.487828 70
111951.487830 70
111951.487833 70
111951.487835 70
111951.487837 70
111951.487840 70
111951.487842 70
111951.487844 70
111951.487846 70
111951.487849 70
111951.487851 70
111951.487853 70
111951.487856 70
111951.487858 70
111951.490627 70
111951.490644 70
111951.490647 70
111951.493590 70
111951.494627 70
111951.500044 74
111951.500057 74
111951.508021 74
111951.508121 74
111951.508126 74
111951.508128 74
111951.508131 74
111951.508133 74
111951.508135 74
111951.508138 74
111951.508140 74
111951.508142 74
111951.508159 74
111951.508163 74
111951.508165 74
111951.508167 74
111951.508170 74
111951.508172 74
111951.509968 74
111951.510209 74
111951.511653 74
111951.598468 73
111951.598474 73
111951.598489 73
111951.598492 73
111951.598527 73
111951.598541 73
111951.606597 73
111951.606753 73
111951.606761 73
111951.606763 73
111951.606766 73
111951.606768 73
111951.606771 73
111951.606773 73
111951.606775 73
111951.606777 73
111951.606790 73
111951.606793 73
111951.606796 73
111951.608954 73
111951.609417 73
111951.639355 70
111951.639376 70
111951.639379 70
111951.639381 70
111951.639391 70
111951.639398 70
111951.647489 70
111951.647587 70
111951.647592 70
111951.647594 70
111951.647597 70
111951.647630 70
111951.647642 70
111951.647644 70
111951.647647 70
111951.647649 70
111951.647651 70
111951.647654 70
111951.649676 70
111951.649688 70
111951.651761 70
111951.669160 69
111951.669236 69
111951.669240 69
111951.669243 69
111951.669245 69
111951.669247 69
111951.669250 69
111951.669252 69
111951.669254 69
111951.669257 69
111951.674940 69
111951.674987 69
111951.675004 69
111951.675008 69
111951.675010 69
111951.675013 69
111951.675015 69
111951.675017 69
111951.676428 69
111951.676575 69
111951.680198 72
111951.680274 72
111951.680279 72
111951.680281 72
111951.680284 72
111951.680286 72
111951.680288 72
111951.680290 72
111951.680293 72
111951.680295 72
111951.680297 72
111951.680300 72
111951.680309 72
111951.680317 72
111951.686047 72
111951.686074 72
111951.686077 72
111951.686079 72
111951.686081 72
111951.690514 69
111951.690535 72
111951.692785 72
111951.697931 73
111951.697947 73
111951.697950 73
111951.697960 73
111951.705158 73
111951.705248 73
111951.705252 73
111951.705254 73
111951.705256 73
111951.705259 73
111951.705261 73
111951.705263 73
111951.705266 73
111951.705268 73
111951.705270 73
111951.705272 73
111951.705275 73
111951.705277 73
111951.706651 73
111951.707052 73
111951.709089 73
111951.740372 73
111951.740456 73
111951.740460 73
111951.740462 73
111951.740465 73
111951.740467 73
111951.740469 73
111951.740471 73
111951.740474 73
111951.740476 73
111951.740478 73
111951.740481 73
111951.740483 73
111951.740485 73
111951.740495 73
111951.743938 73
111951.743965 73
111951.743968 73
111951.743970 73
111951.743972 73
111951.745134 73
111951.767079 73
111951.767103 73
111951.767106 73
111951.767109 73
111951.767139 73
111951.775472 73
111951.775570 73
111951.775575 73
111951.775577 73
111951.775580 73
111951.775582 73
111951.775584 73
111951.775587 73
111951.775589 73
111951.775591 73
111951.775593 73
111951.775596 73
111951.775598 73
111951.775600 73
111951.776122 73
111951.776851 73
111951.811440 72
111951.811489 72
111951.811493 72
111951.811496 72
111951.818416 72
111951.818556 72
111951.818562 72
111951.818564 72
111951.818566 72
111951.818569 72
111951.818571 72
111951.818573 72
111951.818575 72
111951.818578 72
111951.818580 72
111951.818582 72
111951.818584 72
111951.818587 72
111951.820877 72
111951.821683 72
111951.821696 72
111951.896191 73
111951.896215 73
111951.896218 73
111951.896220 73
111951.901349 73
111951.901538 73
111951.901543 73
111951.901546 73
111951.901548 73
111951.901551 73
111951.901553 73
111951.901555 73
111951.901558 73
111951.901560 73
111951.901562 73
111951.901565 73
111951.901567 73
111951.901569 73
111951.905124 73
111951.905140 73
111951.906435 73
111951.914106 74
111951.914132 74
111951.914135 74
111951.920219 74
111951.920318 74
111951.920322 74
111951.920325 74
111951.920327 74
111951.920329 74
111951.920332 74
111951.920334 74
111951.920336 74
111951.920339 74
111951.920341 74
111951.920343 74
111951.920345 74
111951.920348 74
111951.920350 74
111951.922023 74
111951.922391 74
111951.923572 74
111952.079046 73
