<<<<<<< HEAD
111943.739570 73
111943.741328 73
111943.789883 72
111943.789905 72
111943.789908 72
111943.789910 72
111943.792889 72
111943.858672 71
111943.860749 71
111943.860766 71
111943.860769 71
111943.863561 71
111943.930341 73
111943.930358 73
111943.930361 73
111943.931872 73
111943.933414 73
111943.974517 72
111943.974547 72
111943.974552 72
111943.975807 72
111943.977390 72
111943.993739 71
111943.993755 71
111943.995654 71
111943.995664 71
111943.997284 71
111944.000018 70
111944.002428 70
111944.002442 70
111944.002451 70
111944.004827 70
111944.015708 71
111944.015721 71
111944.018321 71
111944.018335 71
111944.019156 71
111944.053422 72
111944.053439 72
111944.053442 72
111944.055750 72
111944.056779 72
111944.297031 71
111944.299107 71
111944.299129 71
111944.299132 71
111944.301434 71
111944.310126 74
111944.310140 74
111944.310142 74
111944.312093 74
111944.312106 74
111944.378265 69
111944.380714 69
111944.380725 69
111944.381108 69
111944.383142 69
111944.438557 70
111944.438574 70
111944.438594 70
111944.439872 70
111944.442721 70
111944.563136 72
111944.563167 72
111944.563170 72
111944.563172 72
111944.563175 72
111944.718586 73
111944.720839 73
111944.720861 73
111944.720864 73
111944.723907 73
111944.728992 71
111944.729006 71
111944.730636 71
111944.730646 71
111944.732422 71
111944.796323 72
111944.799954 72
111944.800001 72
111944.800012 72
111944.800014 72
111944.825129 73
111944.825151 73
111944.825154 73
111944.825156 73
111944.827801 73
111945.083177 72
111945.083190 72
111945.084711 72
111945.084722 72
111945.088004 72
111945.140498 71
111945.140521 71
111945.140524 71
111945.140526 71
111945.142781 71
111945.181958 73
111945.181982 73
111945.181985 73
111945.181987 73
111945.183974 73
111945.235792 73
111945.235811 73
111945.235814 73
111945.238767 73
111945.240944 73
111945.244420 71
111945.244436 71
111945.244439 71
111945.245110 71
111945.246439 71
111945.414131 72
111945.414149 72
111945.414159 72
111945.416018 72
111945.418504 72
111945.486994 71
111945.487006 71
111945.488579 71
111945.488597 71
111945.490284 71
111945.592588 71
111945.592630 71
111945.592637 71
111945.594379 71
111945.596661 71
111945.605476 72
111945.605500 72
111945.605503 72
111945.605505 72
111945.605507 72
111945.659679 72
111945.659696 72
111945.659698 72
111945.661053 72
111945.662912 72
111945.972812 71
111945.972825 71
111945.974797 71
111945.974826 71
111945.976269 71
111945.982205 73
111945.985491 73
111945.985507 73
111945.985510 73
111945.987053 73
111946.014992 71
111946.015009 71
111946.015012 71
111946.015859 71
111946.017670 71
111946.135357 73
111946.135382 73
111946.137087 73
111946.137099 73
111946.139539 73
111946.178082 69
111946.178119 69
111946.178123 69
111946.178125 69
111946.182432 73
111946.182454 73
111946.183497 73
111946.184439 73
111946.186206 69
111946.186469 73
111946.232685 74
111946.232711 74
111946.232715 74
111946.232717 74
111946.235227 74
111946.313812 73
111946.313825 73
111946.316410 73
111946.316424 73
111946.318104 73
111946.452367 72
111946.452392 72
111946.452395 72
111946.454253 72
111946.455704 72
111946.544076 73
111946.547975 73
111946.548008 73
111946.548012 73
111946.550650 73
111946.584026 72
111946.584042 72
111946.584045 72
111946.586085 72
111946.588124 72
111946.623218 72
111946.623240 72
111946.623243 72
111946.623245 72
111946.625898 72
111946.669880 72
111946.669898 72
111946.669910 72
111946.671713 72
111946.673967 72
111946.733311 72
111946.733337 72
111946.733341 72
111946.735101 72
111946.737347 72
111946.819037 72
111946.819063 72
111946.819066 72
111946.819069 72
111946.820954 72
111946.862358 73
111946.862388 73
111946.862764 73
111946.862776 73
111946.864577 73
111946.865207 73
111946.865230 73
111946.867351 73
111946.870476 73
111946.870718 73
111946.889915 73
111946.889925 73
111946.892928 73
111946.892954 73
111946.892958 73
111946.957693 73
111946.959894 73
111946.959949 73
111946.959954 73
111946.962633 73
111946.986210 73
111946.986231 73
111946.986234 73
111946.986236 73
111946.989157 73
111947.081262 73
111947.084358 73
111947.084375 73
111947.084378 73
111947.086915 73
111947.134181 72
111947.134199 72
111947.134202 72
111947.135579 72
111947.137252 72
111947.176171 73
111947.176176 71
111947.176197 73
111947.176200 71
111947.176203 73
111947.176205 73
111947.176207 71
111947.179154 71
111947.182424 73
111947.182849 71
111947.185755 73
111947.185770 73
111947.185773 73
111947.187408 73
111947.188731 73
111947.251081 73
111947.251110 73
111947.251113 73
111947.253534 73
111947.256316 73
111947.307670 73
111947.309652 73
111947.309704 73
111947.309710 73
111947.312809 73
111947.380566 71
111947.380587 71
111947.380590 71
111947.380593 71
111947.384895 71
111947.471066 73
111947.471083 73
111947.473528 73
111947.473543 73
111947.477061 73
111947.494828 73
111947.494849 73
111947.494851 73
111947.494854 73
111947.498151 73
111947.504869 73
111947.504880 73
111947.506148 73
111947.506161 73
111947.508023 73
111947.537639 72
111947.540091 72
111947.540111 72
111947.540114 72
111947.541783 72
111947.577478 72
111947.577489 72
111947.577512 72
111947.580334 72
111947.580346 72
111947.619900 71
111947.619922 71
111947.622549 71
111947.622569 71
111947.625631 71
111947.735092 73
111947.738602 73
111947.738668 73
111947.740865 73
111947.742839 73
111947.768175 70
111947.769723 70
111947.769744 70
111947.769747 70
111947.771881 70
111947.815651 73
111947.815674 73
111947.815677 73
111947.815679 73
111947.819585 73
111947.826927 73
111947.826938 73
111947.828161 73
111947.828172 73
111947.829518 73
111947.872852 73
111947.872872 73
111947.876547 73
111947.876560 73
111947.878248 73
111947.976931 72
111947.976948 72
111947.976951 72
111947.978280 72
111947.980286 72
111948.000032 71
111948.003029 71
111948.003045 71
111948.003048 71
111948.004277 71
111948.056483 73
111948.056505 73
111948.056508 73
111948.056510 73
111948.059259 73
111948.223648 73
111948.223661 73
111948.225774 73
111948.225785 73
111948.228242 73
111948.360702 73
111948.360719 73
111948.360722 73
111948.362346 73
111948.364200 73
111948.373922 72
111948.373952 72
111948.373956 72
111948.373958 72
111948.377918 72
111948.381901 72
111948.381941 72
111948.381945 72
111948.381947 72
111948.381950 72
111948.430945 72
111948.432622 72
111948.432641 72
111948.432644 72
111948.435399 72
111948.472700 73
111948.472727 73
111948.472731 73
111948.474105 73
111948.475762 73
111948.490095 74
111948.490127 74
111948.490131 74
111948.490135 74
111948.492358 74
111948.520306 72
111948.520321 72
111948.520335 72
111948.520338 72
111948.522036 72
111948.522046 72
111948.524722 72
111948.524733 72
111948.526349 71
111948.526361 71
111948.526998 71
111948.528074 71
111948.530709 72
111948.530917 72
111948.530922 71
111948.569192 73
111948.569207 73
111948.571729 73
111948.571742 73
111948.573179 73
111948.634718 72
111948.634745 72
111948.639134 73
111948.639163 73
111948.639166 72
111948.639169 73
111948.639171 72
111948.639173 73
111948.643919 72
111948.643928 73
111948.731712 74
111948.731746 74
111948.731750 74
111948.731752 74
111948.734096 74
111948.833189 72
111948.833213 72
111948.833216 72
111948.833218 72
111948.837202 72
111948.846271 72
111948.846292 72
111948.846295 72
111948.846297 72
111948.848390 72
111948.850583 71
111948.850599 71
111948.850602 71
111948.852414 71
111948.852866 71
111948.888266 72
111948.888339 72
111948.888347 72
111948.891367 72
111948.891378 72
111948.924699 73
111948.924718 73
111948.924721 73
111948.926006 73
111948.927114 73
111948.959331 72
111948.959353 72
111948.959356 72
111948.959359 72
111948.962980 72
111948.965574 73
111948.965598 73
111948.965602 73
111948.966805 73
111948.968989 73
111948.970472 73
111948.970488 73
111948.970490 73
111948.973056 73
111948.973070 73
111948.975218 73
111948.977099 73
111948.977116 73
111948.977119 73
111948.979047 73
111949.189339 70
111949.189435 72
111949.189437 70
111949.193168 72
111949.193217 70
111949.193222 72
111949.193224 70
111949.193227 72
111949.196601 72
111949.196705 70
111949.204372 73
111949.209327 73
111949.209346 73
111949.209349 73
111949.209649 73
111949.354745 71
111949.358690 71
111949.358745 71
111949.358750 71
111949.358753 71
111949.398181 73
111949.404349 73
111949.404354 73
111949.404375 73
111949.404377 73
111949.404380 73
111949.404382 73
111949.404384 73
111949.406571 73
111949.408734 73
111949.504754 72
111949.504771 72
111949.508658 72
111949.508677 72
111949.510374 72
111949.648664 73
111949.648708 73
111949.652096 73
111949.652125 73
111949.655736 73
111949.731760 71
111949.731766 72
111949.731782 72
111949.731785 71
111949.731787 71
111949.735274 72
111949.736361 72
111949.736389 72
111949.736393 72
111949.738629 72
111949.738671 71
111949.741178 72
111949.741198 72
111949.741201 72
111949.741203 72
111949.745537 72
111949.747417 71
111949.747645 72
111949.747653 72
111949.747953 72
111949.927555 71
111949.927567 71
111949.927588 71
111949.929363 71
111949.931250 71
111950.008315 73
111950.008333 73
111950.008336 73
111950.009977 73
111950.012156 73
111950.057860 72
111950.061527 72
111950.061546 72
111950.061548 72
111950.062847 72
111950.080327 71
111950.080341 71
111950.082043 71
111950.082067 71
111950.085843 71
111950.297639 73
111950.297664 73
111950.299071 73
111950.299107 73
111950.301752 73
111950.336348 70
111950.336370 70
111950.336373 70
111950.337042 70
111950.339026 70
111950.341713 72
111950.341725 72
111950.342358 72
111950.342369 72
111950.345107 72
111950.348595 73
111950.348624 73
111950.348629 73
111950.348631 73
111950.350901 73
111950.380666 73
111950.382710 73
111950.382729 73
111950.382732 73
111950.384130 72
111950.386873 72
111950.386884 72
111950.387203 72
111950.389682 73
111950.389945 72
111950.431141 71
111950.431165 71
111950.431168 71
111950.431170 71
111950.434370 71
111950.456013 72
111950.456047 72
111950.456051 72
111950.456054 72
111950.458806 72
111950.465734 71
111950.465750 71
111950.465753 71
111950.467358 71
111950.467386 71
111950.485857 72
111950.487261 72
111950.487284 72
111950.487287 72
111950.488486 72
111950.496632 73
111950.496643 73
111950.498374 73
111950.498385 73
111950.500026 73
111950.530078 73
111950.533298 73
111950.533305 73
111950.533312 73
111950.534572 73
111950.586000 70
111950.586011 70
111950.587484 70
111950.587506 70
111950.589140 70
111950.623916 71
111950.623928 71
111950.626796 71
111950.626807 71
111950.628103 71
111950.703945 72
111950.705818 72
111950.705877 72
111950.705882 72
111950.708558 72
111950.858996 18
111950.862221 18
111950.868550 18
111950.868717 73
111950.875654 38
111950.875663 38
111950.875666 38
111950.875668 37
111950.875670 38
111950.875672 38
111950.875675 37
111950.875677 73
111950.875862 37
111950.875868 38
111950.875870 38
111950.875873 18
111950.875875 73
111950.875877 37
111950.875879 38
111950.875882 38
111950.875884 38
111950.875886 38
111950.875889 37
111950.875891 38
111950.875893 73
111950.875895 38
111950.875898 38
111950.883029 18
111950.916794 73
111950.916977 73
111950.916984 73
111950.916996 73
111950.916999 73
111950.917001 73
111950.917003 73
111950.917006 73
111950.917008 73
111950.917010 73
111950.917013 73
111950.917015 73
111950.917029 73
111950.923206 73
111950.923223 73
111950.925306 73
111950.925399 73
111950.925405 73
111950.934413 73
111950.934452 73
111950.934455 38
111950.934457 38
111950.934460 37
111950.934467 37
111950.934470 37
111950.934472 38
111950.934474 38
111950.934476 37
111950.934479 37
111950.934481 37
111950.934484 37
111950.934486 37
111950.934488 37
111950.934490 38
111950.934493 38
111950.934495 37
111950.934502 38
111950.934505 38
111950.934507 37
111950.934509 38
111950.934512 38
111950.934514 38
111950.934516 38
111950.934519 38
111950.934521 38
111950.934523 38
111950.942056 73
111950.942135 73
111950.942140 73
111950.942142 73
111950.942145 73
111950.942147 73
111950.942157 73
111950.942159 73
111950.942162 73
111950.942164 73
111950.942166 73
111950.942169 73
111950.945936 73
111950.945973 73
111950.945976 73
111950.945979 73
111950.945981 73
111950.945983 73
111950.947984 73
111950.949800 73
111950.951803 73
111950.977180 73
111950.977232 73
111950.977235 73
111950.977253 73
111950.977256 73
111950.977259 73
111950.977261 73
111950.977264 73
111950.977266 73
111950.977279 73
111950.977290 73
111950.983163 73
111950.983213 73
111950.983216 73
111950.983219 73
111950.983221 73
111950.983224 73
111950.983226 73
111950.983229 73
111950.984125 73
111950.988182 73
111950.993336 72
111950.993375 72
111950.993378 72
111950.993380 72
111950.993383 72
111950.993385 72
111950.993387 72
111950.998372 72
111950.998445 72
111950.998450 72
111950.998453 72
111950.998455 72
111950.998457 72
111950.998459 72
111950.998462 72
111950.998464 72
111950.998466 72
111950.999827 72
111950.999844 72
111950.999847 72
111951.006785 72
111951.006816 72
111951.006819 72
111951.006822 72
111951.006824 72
111951.006826 72
111951.006829 72
111951.012638 72
111951.012719 72
111951.012723 72
111951.012725 72
111951.012728 72
111951.012730 72
111951.012732 72
111951.012735 72
111951.012737 72
111951.012739 72
111951.012742 72
111951.012744 72
111951.012746 72
111951.012749 72
111951.014520 72
111951.016746 72
111951.016777 72
111951.024152 72
111951.024250 72
111951.024254 72
111951.024256 72
111951.024258 72
111951.024261 72
111951.024263 72
111951.024265 72
111951.024267 72
111951.024270 72
111951.024272 72
111951.024274 72
111951.024277 72
111951.024279 72
111951.024281 72
111951.024283 72
111951.024286 72
111951.024288 72
111951.035551 72
111951.062329 72
111951.062404 72
111951.062409 72
111951.062411 72
111951.062414 72
111951.062416 72
111951.062418 72
111951.062420 72
111951.062423 72
111951.062425 72
111951.066952 72
111951.067005 72
111951.067010 72
111951.067012 72
111951.067014 72
111951.067017 72
111951.067019 72
111951.067021 72
111951.067691 72
111951.067728 72
111951.074176 72
111951.076729 70
111951.076740 70
111951.082666 70
111951.082769 70
111951.082773 70
111951.082776 70
111951.082778 70
111951.082781 70
111951.082783 70
111951.082785 70
111951.082788 70
111951.082790 70
111951.082792 70
111951.082808 70
111951.082811 70
111951.082814 70
111951.082816 70
111951.082818 70
111951.082821 70
111951.083056 71
111951.083067 70
111951.091473 71
111951.091574 71
111951.091579 71
111951.091582 71
111951.091584 71
111951.091587 71
111951.091589 71
111951.091591 71
111951.091593 71
111951.091596 71
111951.091620 71
111951.091634 71
111951.091637 71
111951.091639 71
111951.095261 71
111951.095296 71
111951.095300 71
111951.095302 71
111951.095304 71
111951.100685 73
111951.100727 73
111951.100732 73
111951.100734 73
111951.100737 73
111951.100746 73
111951.106070 73
111951.106158 73
111951.106163 73
111951.106165 73
111951.106168 73
111951.106170 73
111951.106172 73
111951.106174 73
111951.106177 73
111951.106179 73
111951.106181 73
111951.106184 73
111951.106194 73
111951.108030 73
111951.114359 70
111951.114918 71
111951.115365 73
111951.152202 72
111951.152294 72
111951.152313 72
111951.152316 72
111951.152318 72
111951.152320 72
111951.152323 72
111951.152325 72
111951.152327 72
111951.152330 72
111951.152332 72
111951.152334 72
111951.152346 72
111951.152359 72
111951.158168 72
111951.158190 72
111951.158235 72
111951.158240 72
111951.158242 72
111951.158245 72
111951.162643 72
111951.200990 73
111951.201016 73
111951.201019 73
111951.201029 73
111951.211263 73
111951.211407 73
111951.211412 73
111951.211415 73
111951.211417 73
111951.211419 73
111951.211421 73
111951.211424 73
111951.211426 73
111951.211428 73
111951.211431 73
111951.211433 73
111951.211435 73
111951.211437 73
111951.211440 73
111951.213364 73
111951.216324 73
111951.230246 73
111951.230298 73
111951.230302 73
111951.230321 73
111951.230325 73
111951.230327 73
111951.230338 73
111951.237836 73
111951.237929 73
111951.237934 73
111951.237936 73
111951.237938 73
111951.237941 73
111951.237943 73
111951.237961 73
111951.237963 73
111951.237966 73
111951.237968 73
111951.237970 73
111951.237982 73
111951.242818 73
111951.284975 71
111951.285051 71
111951.285063 71
111951.285065 71
111951.285068 71
111951.285070 71
111951.285073 71
111951.285075 71
111951.285101 71
111951.285104 71
111951.285116 71
111951.294850 72
111951.294967 71
111951.294971 72
111951.294974 72
111951.294976 72
111951.294978 72
111951.294981 72
111951.294983 72
111951.294985 71
111951.294988 72
111951.294990 71
111951.294992 72
111951.294994 72
111951.294997 71
111951.294999 71
111951.295001 72
111951.295004 71
111951.295006 72
111951.295008 71
111951.295011 71
111951.295013 71
111951.295015 72
111951.299039 72
111951.299093 72
111951.299098 72
111951.299100 72
111951.299103 72
111951.299105 72
111951.300384 72
111951.306578 71
111951.307305 72
111951.401702 72
111951.401738 72
111951.411441 72
111951.411597 72
111951.411603 72
111951.411613 72
111951.411617 72
111951.411620 72
111951.411622 72
111951.411624 72
111951.411627 72
111951.411629 72
111951.411631 72
111951.411633 72
111951.411636 72
111951.411638 72
111951.411640 72
111951.411643 72
111951.411645 72
111951.411647 72
111951.418010 72
111951.444643 73
111951.444696 73
111951.444721 73
111951.444724 73
111951.444726 73
111951.444739 73
111951.452171 73
111951.452278 73
111951.452283 73
111951.452286 73
111951.452288 73
111951.452290 73
111951.452293 73
111951.452295 73
111951.452297 73
111951.452299 73
111951.452302 73
111951.452315 73
111951.452318 73
111951.455744 73
111951.457721 73
111951.481392 70
111951.481410 70
111951.481418 70
111951.488992 70
111951.489095 70
111951.489100 70
111951.489103 70
111951.489105 70
111951.489107 70
111951.489110 70
111951.489112 70
111951.489114 70
111951.489117 70
111951.489119 70
111951.489121 70
111951.489123 70
111951.489126 70
111951.489128 70
111951.489130 70
111951.489140 70
111951.493685 70
111951.501001 74
111951.501012 74
111951.507792 74
111951.507881 74
111951.507885 74
111951.507887 74
111951.507890 74
111951.507892 74
111951.507894 74
111951.507897 74
111951.507899 74
111951.507901 74
111951.507904 74
111951.507906 74
111951.507908 74
111951.507911 74
111951.507913 74
111951.507915 74
111951.507917 74
111951.509001 74
111951.509716 74
111951.597805 73
111951.597819 73
111951.597832 73
111951.605327 73
111951.605536 73
111951.605542 73
111951.605544 73
111951.605547 73
111951.605549 73
111951.605551 73
111951.605554 73
111951.605556 73
111951.605558 73
111951.605560 73
111951.605563 73
111951.605565 73
111951.605567 73
111951.605570 73
111951.605572 73
111951.605574 73
111951.608726 73
111951.641489 70
111951.641738 70
111951.641749 70
111951.641752 70
111951.641754 70
111951.641756 70
111951.641759 70
111951.641761 70
111951.641774 70
111951.649513 70
111951.649614 70
111951.649621 70
111951.649624 70
111951.649626 70
111951.649628 70
111951.649631 70
111951.649633 70
111951.649636 70
111951.649638 70
111951.649640 70
111951.649643 70
111951.671595 69
111951.671703 69
111951.671710 69
111951.671712 69
111951.671715 69
111951.671717 69
111951.671719 69
111951.671721 69
111951.671724 69
111951.671726 69
111951.671728 69
111951.671730 69
111951.671733 69
111951.671735 69
111951.671737 69
111951.671740 69
111951.676486 69
111951.676524 69
111951.676528 69
111951.676530 69
111951.682885 72
111951.682975 72
111951.682979 72
111951.682981 72
111951.682984 72
111951.682986 72
111951.682988 72
111951.682991 72
111951.682993 72
111951.682995 72
111951.682998 72
111951.683000 72
111951.683002 72
111951.683005 72
111951.683007 72
111951.683009 72
111951.683011 69
111951.687959 72
111951.688003 72
111951.688006 72
111951.688009 72
111951.692848 72
111951.699581 73
111951.699652 73
111951.699666 73
111951.699670 73
111951.699672 73
111951.699675 73
111951.699677 73
111951.699679 73
111951.699682 73
111951.699684 73
111951.699694 73
111951.699697 73
111951.705824 73
111951.705877 73
111951.705880 73
111951.705882 73
111951.705885 73
111951.705887 73
111951.705889 73
111951.705892 73
111951.705894 73
111951.735123 73
111951.735164 73
111951.735167 73
111951.735170 73
111951.735180 73
111951.735188 73
111951.745252 73
111951.745346 73
111951.745351 73
111951.745353 73
111951.745356 73
111951.745358 73
111951.745360 73
111951.745363 73
111951.745365 73
111951.745367 73
111951.745370 73
111951.745372 73
111951.745374 73
111951.745376 73
111951.745379 73
111951.772023 73
111951.772125 73
111951.772130 73
111951.772132 73
111951.772135 73
111951.772137 73
111951.772139 73
111951.772142 73
111951.772144 73
111951.772146 73
111951.772149 73
111951.772151 73
111951.772153 73
111951.772156 73
111951.772158 73
111951.772160 73
111951.772162 73
111951.772165 73
111951.776480 73
111951.776497 73
111951.776500 73
111951.810362 72
111951.816164 72
111951.816283 72
111951.816288 72
111951.816291 72
111951.816293 72
111951.816295 72
111951.816297 72
111951.816300 72
111951.816302 72
111951.816304 72
111951.816307 72
111951.816309 72
111951.816311 72
111951.816313 72
111951.816316 72
111951.816318 72
111951.819681 72
111951.819693 72
111951.819927 72
111951.820201 72
111951.895091 73
111951.901632 73
111951.901827 73
111951.901832 73
111951.901835 73
111951.901837 73
111951.901839 73
111951.901842 73
111951.901844 73
111951.901846 73
111951.901848 73
111951.901851 73
111951.901853 73
111951.901855 73
111951.901858 73
111951.901860 73
111951.901862 73
111951.901865 73
111951.905889 73
111951.905946 73
111951.905951 73
111951.913529 74
111951.920039 74
111951.920142 74
111951.920146 74
111951.920148 74
111951.920150 74
111951.920152 74
111951.920155 74
111951.920157 74
111951.920159 74
111951.920162 74
111951.920164 74
111951.920166 74
111951.920169 74
111951.920171 74
111951.920173 74
111951.920176 74
111951.920178 74
111951.920180 74
111951.920183 74
111951.921982 74
111952.079578 73
111952.079594 73
111952.079646 73
111952.079672 73
111952.086633 73
111952.086642 73
111952.086784 73
111952.086789 73
111952.086792 73
111952.086794 73
111952.086797 73
111952.086799 73
111952.086801 73
111952.086803 73
111952.086806 73
111952.086808 73
111952.086810 73
111952.086812 73
111952.086815 73
111952.086817 73
111952.093616 73
111952.093700 73
111952.093703 73
111952.093705 73
111952.093708 73
111952.093727 73
111952.093730 73
111952.093733 73
111952.093735 73
111952.093737 73
111952.093740 73
111952.093742 73
111952.093745 73
111952.093747 73
111952.093749 73
111952.093752 73
111952.093754 73
111952.098465 73
111952.098498 73
111952.098501 73
111952.098503 73
111952.098506 73
111952.217767 72
111952.217810 72
111952.217813 72
111952.217816 72
111952.217818 72
111952.217820 72
111952.217830 72
111952.224617 72
111952.224699 72
111952.224703 72
111952.224723 72
111952.224728 72
111952.224731 72
111952.224733 72
111952.224735 72
111952.224737 72
111952.224740 72
111952.224742 72
111952.224745 72
111952.224747 72
111952.227367 72
111952.240592 72
111952.240621 72
111952.240627 72
111952.240636 72
111952.246179 72
111952.246305 72
111952.246309 72
111952.246311 72
111952.246313 72
111952.246316 72
111952.246318 72
111952.246320 72
111952.246345 72
111952.246349 72
111952.246351 72
111952.246353 72
111952.246356 72
111952.246366 72
111952.248786 72
111952.248808 72
111952.248811 72
111952.280240 72
111952.280300 72
111952.280303 72
111952.280306 72
111952.280308 72
111952.280310 72
111952.280312 72
111952.280315 72
111952.280317 72
111952.280319 72
111952.280322 72
111952.280324 72
111952.282665 72
111952.282739 72
111952.282744 72
111952.282747 72
111952.282749 72
111952.282751 72
111952.282754 72
111952.284045 72
111952.285864 72
111952.382212 73
111952.382263 73
111952.382267 73
111952.382269 73
111952.382271 73
111952.382274 73
111952.382276 73
111952.382278 73
111952.382280 73
111952.387516 73
111952.387626 73
111952.387633 73
111952.387636 73
111952.387638 73
111952.387641 73
111952.387643 73
111952.387645 73
111952.387648 73
111952.387650 73
111952.387652 73
111952.391809 73
111952.391861 73
111952.391865 73
111952.391867 73
111952.391870 73
111952.391872 73
111952.391874 73
111952.391876 73
111952.391879 73
111952.391881 73
111952.391890 73
111952.397942 73
111952.397950 73
111952.398006 73
111952.398009 73
111952.398012 73
111952.398014 73
111952.398017 73
111952.398019 73
111952.398021 73
111952.398024 73
111952.398026 73
111952.406125 72
111952.406139 72
111952.410230 72
111952.410314 72
111952.410345 72
111952.410348 72
111952.410351 72
111952.410353 72
111952.410356 72
111952.410358 72
111952.410360 72
111952.410363 72
111952.410365 72
111952.410368 72
111952.410370 72
111952.410372 72
111952.414311 72
111952.414333 72
111952.414336 72
111952.414338 72
111952.415090 72
111952.606584 72
111952.612866 72
111952.612872 73
111952.612982 73
111952.612986 72
111952.612989 72
111952.612991 73
111952.612994 72
111952.612996 72
111952.612998 72
111952.613001 72
111952.613003 72
111952.613006 72
111952.613008 72
111952.613010 72
111952.613013 72
