<<<<<<< HEAD
111951.156202 72
111951.156207 72
111951.156210 72
111951.156212 72
111951.156215 72
111951.156217 72
111951.156219 72
111951.156222 72
111951.156224 72
111951.156226 72
111951.156228 72
111951.156231 72
111951.156233 72
111951.156236 72
111951.156273 72
111951.158985 72
111951.159035 72
111951.159040 72
111951.160339 72
111951.160625 72
111951.162380 72
111951.163683 72
111951.205893 73
111951.205994 73
111951.205999 73
111951.206001 73
111951.206003 73
111951.206006 73
111951.206008 73
111951.206010 73
111951.206021 73
111951.206024 73
111951.212417 73
111951.212470 73
111951.212474 73
111951.212477 73
111951.212479 73
111951.212481 73
111951.212483 73
111951.212486 73
111951.214893 73
111951.214918 73
111951.216501 73
111951.216523 73
111951.218151 73
111951.228768 73
111951.238022 73
111951.238138 73
111951.238143 73
111951.238146 73
111951.238148 73
111951.238150 73
111951.238153 73
111951.238155 73
111951.238157 73
111951.238159 73
111951.238162 73
111951.238164 73
111951.238166 73
111951.238168 73
111951.238171 73
111951.238173 73
111951.238175 73
111951.240454 73
111951.240465 73
111951.240930 73
111951.242462 73
111951.243652 73
111951.284235 71
111951.284312 71
111951.284317 71
111951.284319 71
111951.284321 71
111951.284324 71
111951.284326 71
111951.284328 71
111951.284330 71
111951.284333 71
111951.284335 71
111951.293694 72
111951.293795 72
111951.293800 72
111951.293802 72
111951.293805 72
111951.293807 71
111951.293809 72
111951.293811 71
111951.293814 72
111951.293816 71
111951.293818 71
111951.293821 71
111951.293823 71
111951.293825 71
111951.293850 72
111951.298943 72
111951.298989 72
111951.298992 72
111951.299000 72
111951.299002 72
111951.299004 72
111951.299007 72
111951.299009 72
111951.299011 72
111951.300329 72
111951.301515 71
111951.301528 72
111951.303794 71
111951.303802 72
111951.303817 71
111951.303821 72
111951.306834 71
111951.307218 72
111951.308649 71
111951.309267 72
111951.407763 72
111951.407828 72
111951.407832 72
111951.407834 72
111951.407836 72
111951.407839 72
111951.407841 72
111951.407843 72
111951.407845 72
111951.407848 72
111951.407850 72
111951.407852 72
111951.407854 72
111951.412856 72
111951.412916 72
111951.412921 72
111951.412924 72
111951.412926 72
111951.413547 72
111951.415312 72
111951.415910 72
111951.418137 72
111951.418950 72
111951.448305 73
111951.448319 73
111951.448373 73
111951.448376 73
111951.448379 73
111951.448381 73
111951.448383 73
111951.448386 73
111951.448388 73
111951.448390 73
111951.448392 73
111951.448395 73
111951.453202 73
111951.453235 73
111951.453239 73
111951.453241 73
111951.453243 73
111951.455569 73
111951.455582 73
111951.455592 73
111951.456601 73
111951.457504 73
111951.459717 73
111951.487341 70
111951.487420 70
111951.487424 70
111951.487427 70
111951.487443 70
111951.487446 70
111951.487448 70
111951.487451 70
111951.487453 70
111951.487455 70
111951.487458 70
111951.487460 70
111951.487462 70
111951.487465 70
111951.490731 70
111951.490751 70
111951.490754 70
111951.490756 70
111951.491134 70
111951.492368 70
111951.492714 70
111951.493893 70
111951.495420 70
111951.503560 74
111951.503615 74
111951.503633 74
111951.503637 74
111951.503639 74
111951.503642 74
111951.503644 74
111951.503646 74
111951.503649 74
111951.503651 74
111951.508359 74
111951.508405 74
111951.508408 74
111951.508411 74
111951.508413 74
111951.508415 74
111951.508418 74
111951.508420 74
111951.509175 74
111951.509884 74
111951.511449 74
111951.511460 74
111951.513712 74
111951.603827 73
111951.603913 73
111951.603917 73
111951.603920 73
111951.603922 73
111951.603924 73
111951.603927 73
111951.603929 73
111951.603931 73
111951.603934 73
111951.603936 73
111951.603939 73
111951.603941 73
111951.603951 73
111951.607494 73
111951.607562 73
111951.607567 73
111951.607569 73
111951.608695 73
111951.609080 73
111951.611085 73
111951.611381 73
111951.613384 73
111951.643645 70
111951.643725 70
111951.643729 70
111951.643732 70
111951.643734 70
111951.643736 70
111951.643738 70
111951.643741 70
111951.643743 70
111951.643745 70
111951.643748 70
111951.643750 70
111951.648758 70
111951.648799 70
111951.648802 70
111951.648804 70
111951.648810 70
111951.648813 70
111951.648815 70
111951.648817 70
111951.651172 70
111951.651189 70
111951.653092 70
111951.668460 69
111951.668485 69
111951.668488 69
111951.668491 69
111951.668493 69
111951.668502 69
111951.668526 69
111951.675333 69
111951.675387 69
111951.675391 69
111951.675393 69
111951.675395 69
111951.675398 69
111951.675400 69
111951.675402 69
111951.675404 69
111951.675407 69
111951.676226 69
111951.676895 69
111951.679475 72
111951.679504 72
111951.679523 72
111951.679526 72
111951.679528 72
111951.679531 72
111951.684924 72
111951.685015 72
111951.685020 72
111951.685023 72
111951.685039 72
111951.685042 72
111951.685044 72
111951.685046 72
111951.685049 72
111951.687556 72
111951.687579 72
111951.687582 72
111951.688162 69
111951.688588 72
111951.688635 69
111951.688641 72
111951.690946 69
111951.690953 72
111951.692681 72
111951.694094 69
111951.694800 72
111951.703983 73
111951.704071 73
111951.704075 73
111951.704078 73
111951.704080 73
111951.704082 73
111951.704085 73
111951.704087 73
111951.704089 73
111951.704091 73
111951.704094 73
111951.704096 73
111951.704098 73
111951.704101 73
111951.704103 73
111951.704105 73
111951.704119 73
111951.707266 73
111951.707278 73
111951.708674 73
111951.708698 73
111951.708702 73
111951.709512 73
111951.739441 73
111951.739535 73
111951.739540 73
111951.739542 73
111951.739544 73
111951.739547 73
111951.739561 73
111951.739564 73
111951.739566 73
111951.739569 73
111951.739571 73
111951.739573 73
111951.739576 73
111951.744352 73
111951.744389 73
111951.744392 73
111951.744394 73
111951.744397 73
111951.744399 73
111951.745893 73
111951.745905 73
111951.747233 73
111951.747367 73
111951.768158 73
111951.768205 73
111951.768223 73
111951.768226 73
111951.768228 73
111951.768230 73
111951.775849 73
111951.775923 73
111951.775947 73
111951.775951 73
111951.775954 73
111951.775956 73
111951.775958 73
111951.775961 73
111951.775963 73
111951.775965 73
111951.775967 73
111951.775970 73
111951.775972 73
111951.777051 73
111951.777322 73
111951.778745 73
111951.778757 73
111951.813541 72
111951.813583 72
111951.813587 72
111951.813589 72
111951.813591 72
111951.813593 72
111951.813596 72
111951.813598 72
111951.813663 72
111951.820698 72
111951.820812 72
111951.820817 72
111951.820820 72
111951.820822 72
111951.820824 72
111951.820827 72
111951.820829 72
111951.820831 72
111951.820833 72
111951.820836 72
111951.822476 72
111951.823616 72
111951.823628 72
111951.898275 73
111951.898351 73
111951.898355 73
111951.898358 73
111951.898360 73
111951.898362 73
111951.898365 73
111951.898367 73
111951.898369 73
111951.898386 73
111951.898388 73
111951.905670 73
111951.905772 73
111951.905777 73
111951.905780 73
111951.905782 73
111951.905785 73
111951.905787 73
111951.905797 73
111951.906892 73
111951.906905 73
111951.908419 73
111951.908444 73
111951.917100 74
111951.917176 74
111951.917181 74
111951.917183 74
111951.917185 74
111951.917188 74
111951.917202 74
111951.917205 74
111951.917207 74
111951.922302 74
111951.922350 74
111951.922354 74
111951.922356 74
111951.922358 74
111951.922361 74
111951.922363 74
111951.922365 74
111951.923501 74
111951.923524 74
111951.923527 74
111951.924868 74
111951.924884 74
111951.924887 74
111952.085036 73
111952.085098 73
111952.085101 73
111952.085104 73
111952.085106 73
111952.085108 73
111952.085110 73
111952.085113 73
111952.085115 73
111952.085117 73
111952.085120 73
111952.085122 73
111952.085134 73
111952.088154 73
111952.088214 73
111952.088219 73
111952.088221 73
111952.088224 73
111952.091738 73
111952.091758 73
111952.091761 73
111952.091764 73
111952.095925 73
111952.096028 73
111952.096033 73
111952.096044 73
111952.096047 73
111952.096049 73
111952.096051 73
111952.096053 73
111952.096056 73
111952.096058 73
111952.096068 73
111952.098268 73
111952.098290 73
111952.098293 73
111952.098296 73
111952.099229 73
111952.100923 73
111952.100930 73
111952.100942 73
111952.100945 73
111952.101947 73
111952.101966 73
111952.101970 73
111952.102570 73
111952.222929 72
111952.223064 72
111952.223071 72
111952.223073 72
111952.223076 72
111952.223078 72
111952.223080 72
111952.223083 72
111952.223085 72
111952.223087 72
111952.223089 72
111952.223092 72
111952.226783 72
111952.226852 72
111952.226857 72
111952.226859 72
111952.226862 72
111952.226864 72
111952.227659 72
111952.229032 72
111952.229984 72
111952.230420 72
111952.231390 72
111952.245782 72
111952.245849 72
111952.245852 72
111952.245872 72
111952.245875 72
111952.245877 72
111952.245880 72
111952.245882 72
111952.245884 72
111952.245886 72
111952.245889 72
111952.245891 72
111952.245893 72
111952.245904 72
111952.248626 72
111952.248645 72
111952.248648 72
111952.249568 72
111952.249774 72
111952.250063 72
111952.251428 72
111952.251439 72
111952.251707 72
111952.281665 72
111952.281768 72
111952.281771 72
111952.281774 72
111952.281776 72
111952.281778 72
111952.281781 72
111952.281783 72
111952.281785 72
111952.281787 72
111952.281790 72
111952.281792 72
111952.281794 72
111952.281796 72
111952.281799 72
111952.281801 72
111952.281803 72
111952.281805 72
111952.284297 72
111952.286023 72
111952.286034 72
111952.286639 72
111952.286914 72
111952.385669 73
111952.385755 73
111952.385759 73
111952.385761 73
111952.385764 73
111952.385766 73
111952.385768 73
111952.385770 73
111952.385773 73
111952.385775 73
111952.385777 73
111952.385779 73
111952.385793 73
111952.385801 73
111952.390951 73
111952.390994 73
111952.390998 73
111952.391000 73
111952.391003 73
111952.391005 73
111952.397521 73
111952.397617 73
111952.397623 73
111952.397625 73
111952.397628 73
111952.397630 73
111952.397632 73
111952.397635 73
111952.397637 73
111952.397639 73
111952.397641 73
111952.397644 73
111952.397646 73
111952.397648 73
111952.397651 73
111952.400266 73
111952.400273 73
111952.400319 73
111952.400324 73
111952.400326 73
111952.401045 73
111952.401054 73
111952.401073 73
111952.401546 73
111952.403434 73
111952.403447 73
111952.411108 72
111952.411170 72
111952.411174 72
111952.411176 72
111952.411179 72
111952.411181 72
111952.411183 72
111952.411185 72
111952.411188 72
111952.411190 72
111952.411200 72
111952.415464 72
111952.415500 72
111952.415503 72
111952.415505 72
111952.415543 72
111952.415547 72
111952.415549 72
111952.415561 72
111952.415569 72
111952.416165 72
111952.417296 72
111952.417307 72
111952.613476 73
111952.613482 72
111952.613550 72
111952.613554 72
111952.613556 73
111952.613558 72
111952.613561 72
111952.613563 72
111952.613565 72
111952.613568 72
111952.613570 72
111952.613572 72
111952.613574 72
111952.623072 73
111952.623086 73
111952.623216 72
111952.623239 73
111952.623242 73
111952.623244 73
111952.623246 72
111952.623249 73
111952.623251 72
111952.623253 73
111952.623255 72
111952.623258 73
111952.623260 73
111952.623262 73
111952.623265 73
111952.623267 72
111952.623269 73
111952.623272 73
111952.623274 73
111952.623276 73
111952.623279 72
111952.623281 72
111952.623283 73
111952.624378 72
111952.624386 73
111952.625715 72
111952.625722 73
111952.627863 72
111952.627875 73
111952.627892 72
111952.627895 73
111952.628595 72
111952.628848 73
111952.655861 71
111952.655907 71
111952.655910 71
111952.655913 71
111952.655915 71
111952.655917 71
111952.655920 71
111952.655922 71
111952.655924 71
111952.659864 71
111952.659906 71
111952.659909 71
111952.659911 71
111952.659914 71
111952.659916 71
111952.659918 71
111952.660944 71
111952.660956 71
111952.661669 71
111952.665204 72
111952.665252 72
111952.665256 72
111952.665259 72
111952.665261 72
111952.665263 72
111952.665273 72
111952.669121 72
111952.669163 72
111952.669167 72
111952.669169 72
111952.669171 72
111952.669174 72
111952.669176 72
111952.670041 72
111952.670053 72
111952.671308 72
111952.671455 72
111952.673211 71
111952.673218 72
111952.673235 71
111952.673238 72
111952.673240 72
111952.675341 71
111952.675348 72
111952.675629 71
111952.675846 72
111952.817293 72
111952.817339 72
111952.817342 72
111952.817345 72
111952.817347 72
111952.817349 72
111952.817359 72
111952.821815 72
111952.821880 72
111952.821885 72
111952.821887 72
111952.821890 72
111952.821892 72
111952.822540 72
111952.825765 72
111952.825794 72
111952.825798 72
111952.825800 72
111952.829126 72
111952.829211 72
111952.829216 72
111952.829219 72
111952.829221 72
111952.829223 72
111952.829226 72
111952.829228 72
111952.831809 72
111952.831817 72
111952.831845 72
111952.831848 72
111952.831850 72
111952.831853 72
111952.831855 72
111952.834226 72
111952.834234 72
111952.834243 72
111952.834917 72
111952.834923 72
111952.835755 72
111952.836140 72
111952.836183 72
111952.836403 72
111952.837973 72
111952.837980 72
111952.838471 72
111952.838826 72
111952.907932 73
111952.918940 73
111952.918946 73
