<<<<<<< HEAD
111943.266138 72
111943.266140 72
111943.266143 72
111943.266145 72
111943.267804 72
111943.267826 72
111943.269313 72
111943.271154 71
111943.274215 71
111943.274222 71
111943.274254 71
111943.274257 71
111943.274259 71
111943.274261 71
111943.274264 71
111943.274460 71
111943.301365 72
111943.305488 72
111943.305533 72
111943.305537 72
111943.305539 72
111943.305541 72
111943.305544 72
111943.305546 72
111943.305548 72
111943.309973 72
111943.309984 72
111943.314657 72
111943.314828 72
111943.314831 73
111943.314834 72
111943.314836 73
111943.314838 72
111943.314841 73
111943.314843 72
111943.314845 73
111943.314847 72
111943.314850 73
111943.314852 72
111943.316984 73
111943.316994 73
111943.317677 73
111943.318559 73
111943.322463 71
111943.325552 71
111943.325577 71
111943.325580 71
111943.325582 71
111943.325585 71
111943.325587 71
111943.325914 71
111943.329528 73
111943.329558 73
111943.329561 73
111943.329563 73
111943.329565 73
111943.329568 73
111943.329570 73
111943.330469 73
111943.331715 71
111943.331724 73
111943.479411 71
111943.479450 71
111943.479464 71
111943.479466 71
111943.481832 71
111943.481848 71
111943.481851 71
111943.482144 71
111943.483438 71
111943.505794 74
111943.505810 74
111943.505812 74
111943.508837 74
111943.508874 74
111943.508878 74
111943.508880 74
111943.508883 74
111943.508891 74
111943.525873 72
111943.525889 72
111943.525892 72
111943.527526 72
111943.527529 71
111943.527547 72
111943.527567 72
111943.527578 72
111943.531152 71
111943.531203 71
111943.531207 71
111943.531210 72
111943.531212 71
111943.531214 71
111943.531217 71
111943.532103 71
111943.533559 72
111943.533617 71
111943.568808 71
111943.568826 71
111943.568829 71
111943.568831 71
111943.570180 71
111943.570217 71
111943.570227 71
111943.570744 71
111943.573076 71
111943.583648 73
111943.583671 73
111943.583674 73
111943.583676 73
111943.583678 73
111943.587235 70
111943.587276 70
111943.587279 70
111943.587281 70
111943.587284 73
111943.587286 70
111943.587288 70
111943.587291 73
111943.588256 73
111943.588263 70
111943.588270 70
111943.590755 73
111943.590867 70
111943.613649 73
111943.613688 73
111943.613691 73
111943.613694 73
111943.613696 73
111943.613698 73
111943.614861 73
111943.615302 73
111943.616390 73
111943.634108 72
111943.634158 72
111943.634163 72
111943.634165 72
111943.634167 72
111943.634180 72
111943.635124 72
111943.635141 72
111943.636398 72
111943.712457 71
111943.712491 71
111943.712494 71
111943.715145 71
111943.715170 71
111943.715173 71
111943.715175 71
111943.715919 71
111943.717478 71
111943.733005 73
111943.733042 73
111943.733046 73
111943.733049 73
111943.733051 73
111943.733053 73
111943.734006 73
111943.734016 73
111943.735246 73
111943.738123 73
111943.738155 73
111943.738159 73
111943.738161 73
111943.738170 73
111943.740097 73
111943.740117 73
111943.740120 73
111943.742153 73
111943.787318 72
111943.787335 72
111943.791567 72
111943.791627 72
111943.791645 72
111943.791649 72
111943.791652 72
111943.791654 72
111943.791656 72
111943.861647 71
111943.861681 71
111943.861684 71
111943.861686 71
111943.861688 71
111943.861690 71
111943.861693 71
111943.862229 71
111943.864054 71
111943.930954 73
111943.930989 73
111943.930992 73
111943.930994 73
111943.930996 73
111943.930999 73
111943.931001 73
111943.932579 73
111943.933967 73
111943.975422 72
111943.975461 72
111943.975464 72
111943.975467 72
111943.975469 72
111943.975472 72
111943.975474 72
111943.975484 72
111943.978198 72
111943.996465 71
111943.996502 71
111943.996505 71
111943.996507 71
111943.996510 71
111943.996512 71
111943.996514 71
111943.996516 71
111943.997450 71
111944.003152 70
111944.003186 70
111944.003189 70
111944.003191 70
111944.003206 70
111944.003210 70
111944.003212 70
111944.003223 70
111944.003229 70
111944.016183 71
111944.016203 71
111944.016205 71
111944.016208 71
111944.017673 71
111944.017688 71
111944.017691 71
111944.018055 71
111944.019313 71
111944.053049 72
111944.053106 72
111944.053112 72
111944.056326 72
111944.056352 72
111944.056355 72
111944.056357 72
111944.056368 72
111944.057496 72
111944.299457 71
111944.299495 71
111944.299498 71
111944.299500 71
111944.299502 71
111944.299505 71
111944.299507 71
111944.299509 71
111944.300246 71
111944.310283 74
111944.310303 74
111944.310306 74
111944.310308 74
111944.312316 74
111944.312345 74
111944.312348 74
111944.312350 74
111944.312353 74
111944.377645 69
111944.377663 69
111944.381355 69
111944.381429 69
111944.381434 69
111944.381437 69
111944.381439 69
111944.381971 69
111944.382421 69
111944.437993 70
111944.438053 70
111944.438060 70
111944.440814 70
111944.440845 70
111944.440849 70
111944.440851 70
111944.440854 70
111944.441602 70
111944.561956 72
111944.561973 72
111944.561976 72
111944.561996 72
111944.563280 72
111944.563293 72
111944.564012 72
111944.566201 72
111944.566927 72
111944.719829 73
111944.719883 73
111944.719888 73
111944.719891 73
111944.719893 73
111944.721765 73
111944.721779 73
111944.722646 73
111944.723392 73
111944.727639 71
111944.727661 71
111944.731392 71
111944.731428 71
111944.731431 71
111944.731433 71
111944.731435 71
111944.731438 71
111944.731440 71
111944.796780 72
111944.796796 72
111944.800473 72
111944.800505 72
111944.800508 72
111944.800510 72
111944.800512 72
111944.800515 72
111944.801436 72
111944.826940 73
111944.826998 73
111944.827003 73
111944.827005 73
111944.827008 73
111944.827010 73
111944.827012 73
111944.828255 73
111944.828266 73
111945.085033 72
111945.085091 72
111945.085096 72
111945.085098 72
111945.085101 72
111945.085103 72
111945.086446 72
111945.086462 72
111945.086465 72
111945.137544 71
111945.137557 71
111945.141002 71
111945.141026 71
111945.141029 71
111945.141032 71
111945.141034 71
111945.141227 71
111945.143275 71
111945.181355 73
111945.181410 73
111945.181415 73
111945.181417 73
111945.181419 73
111945.181422 73
111945.181424 73
111945.183056 73
111945.184536 73
111945.234939 73
111945.239416 73
111945.239504 73
111945.239509 73
111945.239512 73
111945.239515 73
111945.239517 73
111945.239519 73
111945.241147 73
111945.241664 71
111945.245551 71
111945.245584 71
111945.245587 71
111945.245589 71
111945.245591 71
111945.245593 71
111945.245596 71
111945.246995 71
111945.415142 72
111945.415204 72
111945.415209 72
111945.415212 72
111945.415214 72
111945.416447 72
111945.416462 72
111945.416464 72
111945.419128 72
111945.488254 71
111945.488297 71
111945.488301 71
111945.488307 71
111945.488310 71
111945.488312 71
111945.488314 71
111945.490768 71
111945.491021 71
111945.592147 71
111945.592172 71
111945.592175 71
111945.594657 71
111945.594683 71
111945.594686 71
111945.594688 71
111945.594691 71
111945.595798 71
111945.603214 72
111945.603237 72
111945.603241 72
111945.606167 72
111945.606191 72
111945.606194 72
111945.606196 72
111945.606198 72
111945.607438 72
111945.657570 72
111945.657589 72
111945.657592 72
111945.661459 72
111945.661522 72
111945.661528 72
111945.661530 72
111945.661533 72
111945.663167 72
111945.972132 71
111945.972149 71
111945.972152 71
111945.974525 71
111945.974540 71
111945.974543 71
111945.975381 71
111945.977979 71
111945.980336 71
111945.984904 73
111945.984948 73
111945.984952 73
111945.984954 73
111945.984957 73
111945.984959 73
111945.984961 73
111945.984978 73
111945.986252 73
111946.013031 71
111946.013088 71
111946.013093 71
111946.016706 71
111946.016730 71
111946.016732 71
111946.016735 71
111946.016737 71
111946.017837 71
111946.133380 73
111946.136825 73
111946.136871 73
111946.136879 73
111946.136882 73
111946.136884 73
111946.136887 73
111946.138403 73
111946.138782 73
111946.175708 69
111946.175721 69
111946.175731 69
111946.179987 69
111946.180017 69
111946.180020 69
111946.180022 69
111946.180024 69
111946.180342 69
111946.183695 73
111946.183739 73
111946.183743 73
111946.183745 73
111946.183747 73
111946.183750 73
111946.183752 73
111946.185919 73
111946.185930 73
111946.231871 74
111946.231888 74
111946.231910 74
111946.235493 74
111946.235527 74
111946.235530 74
111946.235532 74
111946.235534 74
111946.235537 74
111946.314689 73
111946.314737 73
111946.314748 73
111946.314750 73
111946.314753 73
111946.314755 73
111946.317043 73
111946.317054 73
111946.317682 73
111946.449977 72
111946.450016 72
111946.454550 72
111946.454588 72
111946.454591 72
111946.454594 72
111946.454596 72
111946.454598 72
111946.454601 72
111946.547447 73
111946.547484 73
111946.547488 73
111946.547491 73
111946.547493 73
111946.547495 73
111946.549057 73
111946.549067 73
111946.549405 73
111946.582407 72
111946.582429 72
111946.586668 72
111946.586702 72
111946.586705 72
111946.586708 72
111946.586710 72
111946.586713 72
111946.586988 72
111946.621721 72
111946.621751 72
111946.621762 72
111946.623829 72
111946.623848 72
111946.623851 72
111946.623853 72
111946.624494 72
111946.624553 72
111946.668049 72
111946.668068 72
111946.672375 72
111946.672499 72
111946.672506 72
111946.672508 72
111946.672511 72
111946.672513 72
111946.672515 72
111946.732916 72
111946.732943 72
111946.732947 72
111946.735664 72
111946.735736 72
111946.735741 72
111946.735743 72
111946.735745 72
111946.736884 72
111946.817277 72
111946.817298 72
111946.817301 72
111946.817303 72
111946.820261 72
111946.820300 72
111946.820305 72
111946.820307 72
111946.820352 72
111946.862961 73
111946.863005 73
111946.863009 73
111946.863012 73
111946.863014 73
111946.863017 73
111946.863019 73
111946.866921 73
111946.866966 73
111946.866970 73
111946.866972 73
111946.866975 73
111946.866977 73
111946.866979 73
111946.866981 73
111946.866983 73
111946.868972 73
111946.868979 73
111946.890155 73
111946.890166 73
111946.890175 73
111946.890182 73
111946.893437 73
111946.893468 73
111946.893472 73
111946.893474 73
111946.893476 73
111946.959727 73
111946.959766 73
111946.959769 73
111946.959772 73
111946.959774 73
111946.959777 73
111946.959779 73
111946.959781 73
111946.961768 73
111946.985265 73
111946.985286 73
111946.985289 73
111946.985291 73
111946.987742 73
111946.987762 73
111946.987765 73
111946.987767 73
111946.988191 73
111947.080702 73
111947.080715 73
111947.085124 73
111947.085199 73
111947.085204 73
111947.085206 73
111947.085209 73
111947.085211 73
111947.085795 73
111947.132115 72
111947.136051 72
111947.136146 72
111947.136151 72
111947.136153 72
111947.136163 72
111947.136166 72
111947.136194 72
111947.137594 72
111947.173651 73
111947.178598 71
111947.178646 71
111947.178651 73
111947.178653 73
111947.178656 71
111947.178658 73
111947.178660 71
111947.178663 73
111947.178665 71
111947.178677 73
111947.178680 71
111947.178682 73
111947.178698 71
111947.180983 73
111947.180992 71
111947.181147 73
111947.181467 71
111947.183864 73
111947.187138 73
111947.187166 73
111947.187169 73
111947.187171 73
111947.187174 73
111947.187176 73
111947.187850 73
111947.188243 73
111947.249649 73
111947.253402 73
111947.253479 73
111947.253484 73
111947.253487 73
111947.253489 73
111947.253491 73
111947.254877 73
111947.255166 73
111947.306445 73
111947.309899 73
111947.310002 73
111947.310007 73
111947.310009 73
111947.310012 73
111947.310014 73
111947.311039 73
111947.312173 73
111947.381152 71
111947.381202 71
111947.381206 71
111947.381209 71
111947.381218 71
111947.381221 71
111947.381240 71
111947.383058 71
111947.383084 71
111947.472677 73
111947.472703 73
111947.472706 73
111947.472708 73
111947.472720 73
111947.474406 73
111947.474423 73
111947.474426 73
111947.475861 73
111947.493490 73
111947.493502 73
111947.495900 73
111947.495947 73
111947.495952 73
111947.495954 73
111947.495956 73
111947.496874 73
111947.496891 73
111947.503380 73
111947.503414 73
111947.503418 73
111947.506867 73
111947.506894 73
111947.506896 73
111947.506899 73
111947.506901 73
111947.506903 73
111947.537924 72
111947.537968 72
111947.537971 72
111947.537974 72
111947.537976 72
111947.537978 72
111947.540472 72
111947.540483 72
111947.541049 72
111947.578917 72
111947.578943 72
111947.578946 72
111947.578948 72
111947.578950 72
111947.578999 72
111947.580921 72
111947.580944 72
111947.580947 72
111947.623404 71
111947.623491 71
111947.623496 71
111947.623498 71
111947.623501 71
111947.623503 71
111947.623505 71
111947.623507 71
111947.623510 71
111947.735659 73
111947.735672 73
111947.739027 73
111947.739081 73
111947.739085 73
111947.739088 73
111947.739968 73
111947.740978 73
111947.741202 73
111947.766870 70
111947.770110 70
111947.770148 70
111947.770151 70
111947.770153 70
111947.770155 70
111947.770158 70
111947.770160 70
111947.770819 70
111947.813038 73
111947.813051 73
111947.817243 73
111947.817354 73
111947.817360 73
111947.817363 73
111947.817365 73
111947.817367 73
111947.817369 73
111947.825140 73
111947.825167 73
111947.825176 73
111947.828312 73
111947.828340 73
111947.828343 73
111947.828345 73
111947.828348 73
111947.828350 73
111947.873632 73
111947.873644 73
111947.873654 73
111947.876850 73
111947.876908 73
111947.876912 73
111947.876915 73
111947.876917 73
111947.878438 73
111947.974799 72
111947.974824 72
111947.979153 72
111947.979236 72
111947.979241 72
111947.979244 72
111947.979246 72
111947.979249 72
111947.979271 72
111948.000180 71
111948.000190 71
111948.003393 71
111948.003432 71
111948.003435 71
111948.003437 71
111948.003440 71
111948.003442 71
111948.004167 71
111948.055596 73
111948.055639 73
111948.055645 73
111948.055647 73
111948.055650 73
111948.055659 73
111948.058152 73
111948.058172 73
111948.058762 73
111948.222324 73
111948.222340 73
111948.226237 73
111948.226317 73
111948.226323 73
111948.226325 73
111948.226327 73
111948.226330 73
111948.227855 73
111948.358962 73
111948.359001 73
111948.362628 73
111948.362716 73
111948.362721 73
111948.362724 73
111948.362726 73
111948.362728 73
111948.363949 73
111948.372770 72
111948.375930 72
111948.375964 72
111948.375967 72
111948.375970 72
111948.375972 72
111948.375974 72
111948.376913 72
111948.377465 72
111948.380418 72
111948.383323 72
111948.383360 72
111948.383364 72
111948.383366 72
111948.383368 72
111948.383371 72
111948.383373 72
111948.383755 72
111948.431382 72
111948.431416 72
111948.431419 72
111948.431421 72
111948.431424 72
111948.433672 72
111948.433730 72
111948.433735 72
111948.433737 72
111948.470645 73
111948.470683 73
111948.470695 73
111948.475122 73
111948.475152 73
111948.475155 73
111948.475158 73
111948.475160 73
111948.475162 73
111948.487935 74
111948.487947 74
111948.491828 74
111948.491867 74
111948.491870 74
111948.491872 74
111948.491874 74
111948.491877 74
111948.492072 74
111948.519264 72
111948.519277 72
111948.519286 72
111948.524174 72
111948.524301 72
111948.524303 71
111948.524318 72
111948.524321 72
111948.524334 72
111948.524336 72
111948.524338 72
111948.524341 72
111948.524343 72
111948.524345 72
111948.524348 72
111948.528944 71
111948.528952 71
111948.529001 72
111948.529005 71
111948.529007 71
111948.529009 71
111948.529012 72
111948.529014 71
111948.530320 71
111948.530362 72
111948.530367 72
111948.530375 71
111948.568931 73
111948.571950 73
111948.572002 73
111948.572007 73
111948.572009 73
111948.572012 73
111948.572438 73
111948.572664 73
111948.574104 73
111948.633896 72
111948.638302 72
111948.638313 73
111948.638353 73
111948.638356 72
111948.638359 72
111948.638361 73
111948.638363 72
111948.638366 72
111948.638368 73
111948.638370 72
111948.638373 73
111948.638375 72
111948.641159 73
111948.641194 73
111948.641198 73
111948.643854 72
111948.643861 73
111948.730483 74
111948.730531 74
111948.730535 74
111948.730537 74
111948.730539 74
111948.730542 74
111948.730544 74
111948.732353 74
111948.733058 74
111948.829764 72
111948.834050 72
111948.834057 72
111948.834075 72
111948.834077 72
111948.834080 72
111948.834263 72
111948.835141 72
111948.836092 72
111948.845736 72
111948.845771 72
111948.845774 72
111948.845776 72
111948.845779 72
111948.845781 72
111948.850964 71
111948.851013 71
111948.851017 71
111948.851019 71
111948.851032 71
111948.851035 71
111948.851038 72
111948.851040 72
111948.851042 71
111948.852982 72
111948.852993 71
111948.853428 71
111948.890199 72
111948.890234 72
111948.890237 72
111948.890239 72
111948.890242 72
111948.890244 72
111948.890246 72
111948.891335 72
111948.891618 72
111948.923915 73
111948.923938 73
111948.923940 73
111948.923943 73
111948.926064 73
111948.926084 73
111948.926105 73
111948.926109 73
111948.927141 73
111948.957507 72
111948.961508 72
111948.961551 72
111948.961554 72
111948.961557 72
111948.961559 72
111948.961561 72
111948.961564 72
111948.961566 72
111948.963859 73
111948.966917 73
111948.966947 73
111948.966950 73
111948.966952 73
111948.966954 73
111948.966956 73
111948.968553 73
111948.968580 73
111948.968584 73
111948.968593 73
111948.971604 73
111948.971639 73
111948.971642 73
111948.971644 73
111948.971647 73
111948.972601 73
111948.972619 73
111948.974979 73
111948.974989 73
111948.977984 73
111948.978007 73
111948.978010 73
111948.978012 73
111948.978015 73
111948.978680 73
111948.979109 73
111949.189067 72
111949.189074 70
111949.189088 72
111949.189091 72
111949.194065 70
111949.194073 70
111949.194075 72
111949.194127 72
111949.194142 70
111949.194145 70
111949.194147 72
111949.194150 70
111949.194152 72
111949.194155 70
111949.194157 70
111949.194159 72
111949.195335 72
111949.195341 70
111949.204050 73
111949.204061 73
111949.209396 73
111949.209484 73
111949.209489 73
111949.209491 73
111949.209504 73
111949.209507 73
111949.209509 73
111949.357495 71
111949.357534 71
111949.357537 71
111949.357539 71
111949.357541 71
111949.357544 71
111949.357546 71
111949.357548 71
111949.358919 71
111949.401721 73
111949.401757 73
111949.401785 73
111949.401787 73
111949.401789 73
111949.401791 73
111949.401794 73
111949.404891 73
111949.404928 73
111949.404931 73
111949.404933 73
111949.404936 73
111949.404938 73
111949.406645 73
111949.406661 73
111949.406664 73
111949.407053 73
111949.408197 73
111949.506115 72
111949.506130 72
111949.506148 72
111949.506151 72
111949.506153 72
111949.508485 72
111949.508503 72
111949.508505 72
111949.510300 72
111949.649375 73
111949.649389 73
111949.649399 73
111949.652020 73
111949.652036 73
111949.652039 73
111949.652635 73
111949.653661 73
111949.654244 73
111949.730193 71
111949.730361 71
111949.730364 72
111949.730367 71
111949.730369 72
111949.730371 71
111949.736587 72
111949.736662 72
111949.736668 72
111949.736671 71
111949.736673 72
111949.736675 71
111949.736678 72
111949.736680 71
111949.736683 72
111949.736685 71
111949.736687 72
111949.742584 72
111949.742588 72
111949.742645 72
111949.742650 72
111949.742652 72
111949.742655 72
111949.742657 72
111949.742659 72
111949.742662 72
111949.742664 72
111949.742666 71
111949.742668 72
111949.742671 72
111949.742673 72
111949.742675 72
111949.742677 72
111949.742684 72
111949.742687 72
111949.745927 72
111949.927242 71
111949.927255 71
111949.927268 71
111949.927271 71
111949.929458 71
111949.929475 71
111949.929478 71
111949.929756 71
111949.929940 71
111950.006528 73
111950.010053 73
111950.010120 73
111950.010124 73
111950.010127 73
111950.010129 73
111950.010131 73
111950.010134 73
111950.012712 73
111950.060659 72
111950.060696 72
111950.060699 72
111950.060701 72
111950.060704 72
111950.060706 72
111950.060708 72
111950.061494 72
111950.062926 72
111950.080800 71
111950.080813 71
111950.083166 71
111950.083186 71
111950.083188 71
111950.083198 71
111950.083871 71
111950.084577 71
111950.085635 71
111950.295493 73
111950.299599 73
111950.299638 73
111950.299643 73
111950.299646 73
111950.299648 73
111950.299651 73
111950.300319 73
111950.300356 73
111950.335329 70
111950.335341 70
111950.336748 70
111950.336775 70
111950.337188 70
111950.337197 70
111950.337867 70
111950.338624 70
111950.338636 70
111950.340831 72
111950.340852 72
111950.340855 72
111950.343707 72
111950.343737 72
111950.343741 72
111950.343743 72
111950.343745 72
111950.344657 72
111950.347364 73
111950.347376 73
111950.349934 73
111950.349962 73
111950.349965 73
111950.349967 73
111950.349970 73
111950.349972 73
111950.351076 73
111950.382002 73
111950.382035 73
111950.382039 73
111950.382042 73
111950.382062 73
111950.386279 72
111950.386479 72
111950.386485 72
111950.386488 72
111950.386490 72
111950.386492 73
111950.386495 73
111950.386497 72
111950.388234 73
111950.388241 72
111950.388249 72
111950.389355 73
111950.389735 72
111950.428294 71
111950.433137 71
111950.433182 71
111950.433186 71
111950.433188 71
111950.433190 71
111950.433193 71
111950.433195 71
111950.433565 71
111950.455117 72
111950.455155 72
111950.455159 72
111950.455169 72
111950.455177 72
111950.457197 72
111950.457208 72
111950.457471 72
111950.458024 72
111950.464768 71
111950.464781 71
111950.464790 71
111950.468113 71
111950.468143 71
111950.468146 71
111950.468149 71
111950.468151 71
111950.468914 71
111950.486699 72
111950.486738 72
111950.486741 72
111950.486743 72
111950.486745 72
111950.486748 72
111950.486750 72
111950.486752 72
111950.488761 72
111950.496982 73
111950.496998 73
111950.497000 73
111950.498648 73
111950.498676 73
111950.498679 73
111950.498681 73
111950.498684 73
111950.500888 73
111950.532622 73
111950.532653 73
111950.532656 73
111950.532659 73
111950.532661 73
111950.532664 73
111950.533986 73
111950.533997 73
111950.535320 73
111950.585405 70
111950.585421 70
111950.585435 70
111950.585446 70
111950.588226 70
111950.588249 70
111950.588251 70
111950.588254 70
111950.590152 70
111950.623634 71
111950.627115 71
111950.627121 71
111950.627154 71
111950.627157 71
111950.627159 71
111950.627162 71
111950.627164 71
111950.628153 71
111950.702868 72
111950.706501 72
111950.706593 72
111950.706598 72
111950.706600 72
111950.706603 72
111950.706612 72
111950.706617 72
111950.708284 72
111950.857116 18
111950.858847 18
111950.866192 18
111950.866673 73
111950.866682 38
111950.866711 38
111950.866713 37
111950.866715 37
111950.866718 37
111950.866720 38
111950.866722 38
111950.866725 18
111950.866727 73
111950.866729 38
111950.866732 38
111950.866734 38
111950.866736 37
111950.866739 38
111950.866741 37
111950.866743 38
111950.866746 38
111950.866748 38
111950.866750 38
111950.866753 18
111950.866755 37
111950.866757 38
111950.866759 38
111950.866762 18
111950.866764 18
111950.866766 18
111950.890169 73
111950.890639 73
111950.890649 38
111950.890651 37
111950.890654 37
111950.890656 37
111950.890658 38
111950.890661 38
111950.890663 37
111950.890665 38
111950.890668 37
111950.890670 38
111950.890672 38
111950.890675 73
111950.890677 73
111950.890680 73
111950.890682 73
111950.890684 38
111950.890687 38
111950.890689 38
111950.890691 38
111950.890694 37
111950.890696 38
111950.890698 38
111950.890700 73
111950.890703 37
111950.890705 38
111950.890708 37
111950.890710 37
111950.890712 38
111950.890715 18
111950.890833 73
111950.901470 38
111950.901482 37
111950.901485 37
111950.901488 38
111950.901490 38
111950.901498 37
111950.901501 37
111950.901503 38
111950.901505 38
111950.901508 37
111950.901510 38
111950.901512 37
111950.901515 38
111950.901517 38
111950.901519 37
111950.901522 38
111950.901524 38
111950.901526 37
111950.901528 38
111950.901531 38
111950.901533 38
111950.901551 37
111950.901554 38
111950.912473 73
111950.912518 73
111950.912522 73
111950.912524 73
111950.912547 73
111950.912551 73
111950.912553 73
111950.912556 73
111950.912575 73
111950.912647 73
111950.912654 73
111950.912656 73
111950.912659 73
111950.912661 73
111950.932676 73
111950.932687 37
111950.932690 37
111950.932692 38
111950.932695 38
111950.932697 38
111950.932699 38
111950.932702 38
111950.932704 37
111950.932706 37
111950.932709 37
111950.932711 38
111950.932713 37
111950.932716 38
111950.932718 37
111950.932720 38
111950.932723 38
111950.932725 37
111950.932727 38
111950.932730 38
111950.932732 38
111950.932735 38
111950.932737 37
111950.932739 38
111950.932742 37
111950.932744 38
111950.932746 38
